channel,VTP_FIRMWAREVERSION,VTP_FIRMWARETYPE,VTP_W_WIDTH,VTP_W_OFFSET,VTP_FIBER_EN_0,VTP_FIBER_EN_1,VTP_FIBER_EN_2,VTP_FIBER_EN_3,VTP_NPS_TRIG_WIDTH,VTP_NPS_TRIG_LATENCY,VTP_NPS_TRIG_PRESCALE_0,VTP_NPS_TRIG_DELAY_0,VTP_NPS_TRIG_PRESCALE_1,VTP_NPS_TRIG_DELAY_1,VTP_NPS_TRIG_PRESCALE_2,VTP_NPS_TRIG_DELAY_2,VTP_NPS_TRIG_PRESCALE_3,VTP_NPS_TRIG_DELAY_3,VTP_NPS_TRIG_PRESCALE_4,VTP_NPS_TRIG_DELAY_4,VTP_NPS_TRIG_PRESCALE_5,VTP_NPS_TRIG_DELAY_5,VTP_NPS_TRIG_PRESCALE_6,VTP_NPS_TRIG_DELAY_6,VTP_NPS_TRIG_PRESCALE_7,VTP_NPS_TRIG_DELAY_7,VTP_NPS_TRIG_PRESCALE_8,VTP_NPS_TRIG_DELAY_8,VTP_NPS_TRIG_PRESCALE_9,VTP_NPS_TRIG_DELAY_9,VTP_NPS_TRIG_PRESCALE_10,VTP_NPS_TRIG_DELAY_10,VTP_NPS_TRIG_PRESCALE_11,VTP_NPS_TRIG_DELAY_11,VTP_NPS_TRIG_PRESCALE_12,VTP_NPS_TRIG_DELAY_12,VTP_NPS_TRIG_PRESCALE_13,VTP_NPS_TRIG_DELAY_13,VTP_NPS_TRIG_PRESCALE_14,VTP_NPS_TRIG_DELAY_14,VTP_NPS_TRIG_PRESCALE_15,VTP_NPS_TRIG_DELAY_15,VTP_NPS_TRIG_PRESCALE_16,VTP_NPS_TRIG_DELAY_16,VTP_NPS_TRIG_PRESCALE_17,VTP_NPS_TRIG_DELAY_17,VTP_NPS_TRIG_PRESCALE_18,VTP_NPS_TRIG_DELAY_18,VTP_NPS_TRIG_PRESCALE_19,VTP_NPS_TRIG_DELAY_19,VTP_NPS_TRIG_PRESCALE_20,VTP_NPS_TRIG_DELAY_20,VTP_NPS_TRIG_PRESCALE_21,VTP_NPS_TRIG_DELAY_21,VTP_NPS_TRIG_PRESCALE_22,VTP_NPS_TRIG_DELAY_22,VTP_NPS_TRIG_PRESCALE_23,VTP_NPS_TRIG_DELAY_23,VTP_NPS_TRIG_PRESCALE_24,VTP_NPS_TRIG_DELAY_24,VTP_NPS_TRIG_PRESCALE_25,VTP_NPS_TRIG_DELAY_25,VTP_NPS_TRIG_PRESCALE_26,VTP_NPS_TRIG_DELAY_26,VTP_NPS_TRIG_PRESCALE_27,VTP_NPS_TRIG_DELAY_27,VTP_NPS_TRIG_PRESCALE_28,VTP_NPS_TRIG_DELAY_28,VTP_NPS_TRIG_PRESCALE_29,VTP_NPS_TRIG_DELAY_29,VTP_NPS_TRIG_PRESCALE_30,VTP_NPS_TRIG_DELAY_30,VTP_NPS_TRIG_PRESCALE_31,VTP_NPS_TRIG_DELAY_31,VTP_NPS_ECALCLUSTER_SEED_THR,VTP_NPS_ECALCLUSTER_HIT_DT,VTP_NPS_ECALCLUSTER_CLUSTER_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_READOUT_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_WIDTH,VTP_NPS_ECALCLUSTER_CRATE_ID,VTP_NPS_ECALCLUSTER_NHIT_MIN,VTP_NPS_ECALCLUSTER_FADCMASK_OFFSET,VTP_NPS_ECALCLUSTER_FADCMASK_WIDTH,VTP_NPS_ECALCLUSTER_FADCMASK_PRESCALE,VTP_NPS_ECALCLUSTER_FADCMASK_MODE,VTP_NPS_ECALCLUSTER_COSMIC_SCINT_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_VETO_EN,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_MULTMIN
53,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
54,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
55,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
56,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
57,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
58,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
59,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
60,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
61,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
62,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
63,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
64,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
65,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
66,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
67,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
68,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
69,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
70,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
71,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
72,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
73,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
74,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
75,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
76,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
77,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
78,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
79,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
80,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
81,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
82,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
83,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
84,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
85,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
86,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
87,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
88,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
89,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
90,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
91,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
92,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
93,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
94,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
95,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
96,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
97,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
98,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
99,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
100,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
101,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
102,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
103,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
104,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
105,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
106,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
107,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
108,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
109,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
110,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
111,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
112,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
113,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
114,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
115,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
116,65536,20,1000,5484,0,1,0,1,20,2560,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,1,1,248,200,0,1,7,0,4,6
